Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_Hex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,6,17,09:26:24.607,70.52,107,105.0,0.8321,4997.0,1915.4,8.125,0.02,0.02,0.02,0.02,-1292.0,-150.0,544.0,7809.0,11748,-26888,54.3,0.0,9881.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.627,70.54,127,105.0,0.8321,4997.0,1915.4,8.126,0.02,0.02,0.02,0.02,-1294.0,-149.0,545.0,7783.0,11745,-26877,39.2,0.0,9883.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.647,70.56,147,105.0,0.8321,4997.0,1915.4,8.125,0.02,0.02,0.02,0.02,-1296.0,-149.0,545.0,7757.0,11742,-26866,23.9,0.0,9885.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.667,70.58,167,105.0,0.8320,5000.2,1918.6,8.125,0.02,0.02,0.02,0.02,-1299.0,-149.0,546.0,7731.0,11739,-26855,9.0,0.0,9887.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.687,70.60,187,105.0,0.8320,5000.2,1918.6,8.126,0.02,0.02,0.02,0.02,-1301.0,-150.0,546.0,7705.0,11736,-26844,8.5,0.0,9889.0,0,0,0,e1f,d46,d42,d42,d46,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.707,70.62,207,105.0,0.8319,5005.3,1923.8,8.124,0.02,0.02,0.02,0.02,-1304.0,-150.0,546.0,7679.0,11733,-26833,23.7,0.0,9891.0,0,0,0,e1f,d46,d42,d42,d46,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.727,70.64,227,105.0,0.8319,5005.3,1923.8,8.126,0.02,0.02,0.02,0.02,-1306.0,-152.0,546.0,7653.0,11730,-26822,39.4,0.0,9893.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.747,70.66,247,105.0,0.8318,5008.6,1927.0,8.126,0.02,0.02,0.02,0.02,-1307.0,-153.0,546.0,7627.0,11727,-26812,55.3,0.0,9895.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.767,70.68,17,105.0,0.8318,5008.6,1927.0,8.126,0.02,0.02,0.02,0.02,-1309.0,-155.0,546.0,7601.0,11724,-26801,71.2,0.0,9898.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.787,70.70,37,105.0,0.8319,5005.3,1923.8,8.125,0.02,0.02,0.02,0.02,-1309.0,-157.0,546.0,7575.0,11721,-26790,87.0,0.0,9901.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.807,70.72,57,105.0,0.8319,5005.3,1923.8,8.126,0.02,0.02,0.02,0.02,-1310.0,-159.0,546.0,7549.0,11718,-26779,102.5,0.0,9904.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.827,70.74,77,105.0,0.8322,4995.7,1914.1,8.127,0.02,0.02,0.02,0.02,-1310.0,-160.0,546.0,7522.0,11715,-26768,117.6,0.0,9908.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.847,70.76,97,105.0,0.8322,4995.1,1913.5,8.126,0.02,0.02,0.02,0.02,-1309.0,-162.0,546.0,7496.0,11712,-26757,132.0,0.0,9912.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.867,70.78,117,105.0,0.8324,4988.6,1907.1,8.126,0.02,0.02,0.02,0.02,-1308.0,-163.0,547.0,7470.0,11708,-26746,145.0,0.0,9916.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.887,70.80,137,105.0,0.8324,4988.6,1907.1,8.126,0.02,0.02,0.02,0.02,-1307.0,-163.0,547.0,7444.0,11705,-26735,154.3,0.0,9920.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.907,70.82,157,105.0,0.8328,4977.1,1895.5,8.125,0.02,0.02,0.02,0.02,-1306.0,-164.0,548.0,7418.0,11702,-26724,155.2,0.0,9924.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.927,70.84,177,105.0,0.8328,4977.1,1895.5,8.125,0.02,0.02,0.02,0.02,-1306.0,-163.0,550.0,7392.0,11698,-26713,146.8,0.0,9927.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.947,70.86,197,105.0,0.8329,4973.9,1892.3,8.125,0.02,0.02,0.02,0.02,-1305.0,-162.0,551.0,7365.0,11695,-26702,134.0,0.0,9931.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.967,70.88,217,105.0,0.8328,4974.5,1892.9,8.125,0.02,0.02,0.02,0.02,-1305.0,-161.0,552.0,7339.0,11692,-26691,119.4,0.0,9934.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:24.987,70.90,237,105.0,0.8332,4963.0,1881.4,8.124,0.02,0.02,0.02,0.02,-1306.0,-160.0,554.0,7313.0,11689,-26680,104.0,0.0,9937.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.007,70.92,7,105.0,0.8332,4963.0,1881.4,8.125,0.02,0.02,0.02,0.02,-1307.0,-158.0,555.0,7287.0,11685,-26669,88.3,0.0,9940.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.027,70.94,27,105.0,0.8331,4966.2,1884.6,8.125,0.02,0.02,0.02,0.02,-1308.0,-157.0,556.0,7261.0,11682,-26658,72.4,0.0,9942.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.047,70.96,47,104.9,0.8331,4966.2,1884.6,8.126,0.02,0.02,0.02,0.02,-1310.0,-156.0,557.0,7235.0,11679,-26647,56.4,0.0,9945.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.067,70.98,67,104.9,0.8334,4957.8,1876.2,8.126,0.02,0.02,0.02,0.02,-1313.0,-155.0,558.0,7208.0,11676,-26635,40.3,0.0,9948.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.087,71.00,87,105.0,0.8334,4957.8,1876.2,8.125,0.02,0.02,0.02,0.02,-1315.0,-155.0,558.0,7182.0,11673,-26624,24.6,0.0,9950.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.107,71.02,107,105.0,0.8334,4956.6,1875.0,8.125,0.02,0.02,0.02,0.02,-1318.0,-155.0,559.0,7156.0,11670,-26613,10.8,0.0,9953.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.127,71.04,127,104.9,0.8334,4956.6,1875.0,8.125,0.02,0.02,0.02,0.02,-1320.0,-155.0,559.0,7129.0,11667,-26602,12.3,0.0,9955.0,0,0,0,e1f,d46,d42,d42,d46,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.147,71.06,147,104.9,0.8332,4961.7,1880.1,8.126,0.02,0.02,0.02,0.02,-1323.0,-156.0,559.0,7103.0,11664,-26591,26.4,0.0,9957.0,0,0,0,e1f,d4e,d4a,d4a,d4e,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.167,71.08,167,105.0,0.8333,4961.0,1879.5,8.125,0.02,0.02,0.02,0.02,-1325.0,-157.0,559.0,7076.0,11660,-26580,41.5,0.0,9960.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.187,71.10,187,105.0,0.8335,4954.6,1873.0,8.124,0.02,0.02,0.02,0.02,-1326.0,-159.0,558.0,7050.0,11657,-26568,56.7,0.0,9962.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.207,71.12,207,104.9,0.8335,4954.6,1873.0,8.125,0.02,0.02,0.02,0.02,-1327.0,-161.0,558.0,7023.0,11654,-26557,71.8,0.0,9964.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.227,71.14,227,104.9,0.8334,4957.8,1876.2,8.124,0.02,0.02,0.02,0.02,-1328.0,-163.0,558.0,6997.0,11651,-26546,86.9,0.0,9966.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.247,71.16,247,104.9,0.8333,4958.5,1876.9,8.125,0.02,0.02,0.02,0.02,-1328.0,-164.0,559.0,6970.0,11648,-26535,101.7,0.0,9968.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.267,71.18,17,104.9,0.8334,4956.6,1875.0,8.126,0.02,0.02,0.02,0.02,-1328.0,-166.0,559.0,6944.0,11644,-26524,116.0,0.0,9970.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.287,71.20,37,104.9,0.8334,4956.6,1875.0,8.126,0.02,0.02,0.02,0.02,-1328.0,-168.0,559.0,6917.0,11641,-26512,129.5,0.0,9972.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.307,71.22,57,104.9,0.8333,4958.5,1876.9,8.127,0.02,0.02,0.02,0.02,-1327.0,-169.0,560.0,6891.0,11638,-26501,141.1,0.0,9975.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.327,71.24,77,104.9,0.8333,4958.5,1876.9,8.126,0.02,0.02,0.02,0.02,-1326.0,-169.0,561.0,6864.0,11634,-26490,148.4,0.0,9978.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.347,71.26,97,104.9,0.8335,4953.4,1871.8,8.125,0.02,0.02,0.02,0.02,-1326.0,-169.0,562.0,6837.0,11631,-26479,148.6,0.0,9981.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.367,71.28,117,104.9,0.8335,4954.0,1872.4,8.125,0.02,0.02,0.02,0.02,-1325.0,-169.0,563.0,6811.0,11627,-26468,141.3,0.0,9984.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.387,71.30,137,104.9,0.8335,4954.0,1872.4,8.125,0.02,0.02,0.02,0.02,-1325.0,-169.0,565.0,6784.0,11624,-26456,129.8,0.0,9988.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.407,71.32,157,104.9,0.8335,4954.0,1872.4,8.126,0.02,0.02,0.02,0.02,-1325.0,-168.0,566.0,6758.0,11621,-26445,116.3,0.0,9992.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.427,71.34,177,104.9,0.8337,4947.6,1866.0,8.127,0.02,0.02,0.02,0.02,-1325.0,-166.0,568.0,6731.0,11617,-26434,101.8,0.0,9995.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.447,71.36,197,104.9,0.8337,4947.6,1866.0,8.126,0.02,0.02,0.02,0.02,-1326.0,-165.0,569.0,6705.0,11614,-26422,86.7,0.0,9999.0,0,0,0,e1f,d4a,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.467,71.38,217,104.9,0.8340,4936.0,1854.4,8.126,0.02,0.02,0.02,0.02,-1328.0,-164.0,570.0,6678.0,11611,-26411,71.3,0.0,10002.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.487,71.40,237,104.9,0.8340,4936.0,1854.4,8.127,0.02,0.02,0.02,0.02,-1330.0,-163.0,571.0,6652.0,11607,-26399,55.8,0.0,10005.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.507,71.42,7,104.9,0.8341,4932.8,1851.2,8.125,0.02,0.02,0.02,0.02,-1332.0,-162.0,572.0,6625.0,11604,-26388,40.3,0.0,10008.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.527,71.44,27,104.9,0.8341,4932.8,1851.2,8.127,0.02,0.02,0.02,0.02,-1335.0,-161.0,573.0,6598.0,11601,-26376,25.0,0.0,10011.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.547,71.46,47,104.9,0.8343,4927.7,1846.1,8.125,0.02,0.02,0.02,0.02,-1337.0,-161.0,573.0,6572.0,11598,-26365,11.2,0.0,10014.0,0,0,0,e1f,d4e,d4a,d4a,d4a,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.567,71.48,67,104.9,0.8343,4928.3,1846.8,8.126,0.02,0.02,0.02,0.02,-1340.0,-162.0,573.0,6545.0,11594,-26353,12.0,0.0,10017.0,0,0,0,e1f,d46,d42,d42,d46,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:26:25.587,71.50,87,104.9,0.8342,4929.6,1848.0,8.126,0.02,0.02,0.02,0.02,-1342.0,-163.0,573.0,6518.0,11591,-26342,26.1,0.0,10020.0,0,0,0,e1f,d4e,d4a,d4a,d4e,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0
